cycle,event,id,field,byte,selected_id,candidate_id,candidate_ready,cadence_slot,pts_active,pts_due,stc,display_pts,display_pts_valid,tff,rff,present,generation,decoder_wait,presentation_wait,destination_wait,writer_wait,state,decoder_ready,cache_ready,prefill_miss,phase_error,overlap_error,progressive,descriptor_valid,active_bank,display_bank,pending_bank,secondary_valid,secondary_bank,ordinary_decode_open
57965961,SELECT,23,57,30982,23,21,1,0,0,0,134951,93047,0,0,0,1,22,22017263,35917716,0,1294218,1677727075,1,1,0,0,0,1,1,1,1,0,0,0,0
58053667,PUBLISH,23,57,31064,23,21,1,0,0,0,135083,93047,0,0,0,1,23,22104886,35917717,0,1296613,1628743011,0,1,0,0,0,1,1,1,1,0,0,0,0
58692456,READY,25,57,31380,23,21,1,0,0,0,136041,93047,0,0,0,1,23,22743359,35917717,0,1346177,1628743011,0,1,0,0,0,1,1,1,1,0,0,0,0
58968867,FIELD,23,57,31381,23,21,1,0,0,0,136456,93047,0,0,0,1,23,22743360,36194126,0,1346177,1628841315,1,1,0,0,0,1,1,1,1,0,0,0,0
59967960,FIELD,23,58,31381,23,21,1,1,0,0,137954,93047,0,0,0,1,23,22743360,37193219,0,1346177,1628841315,1,1,0,0,0,1,1,1,1,0,0,0,0
59967961,SELECT,21,59,31381,21,24,0,0,0,0,137954,93047,0,0,1,1,23,22743360,37193220,0,1346177,1662395683,1,1,0,0,0,1,1,1,2,0,0,0,0
59967962,START,26,59,31382,21,25,1,0,1,0,137954,93047,0,0,1,1,24,22743360,37193221,0,1346177,1610613361,1,0,0,0,0,1,1,1,2,0,0,0,0
60055667,PUBLISH,21,59,31464,21,25,1,0,1,0,138086,93047,0,0,1,1,24,22830982,37193221,0,1348570,1610613877,0,1,0,0,0,1,1,1,2,0,0,0,0
60694505,READY,26,59,31776,21,25,1,0,1,1,139044,93047,0,0,1,1,24,23469508,37193221,0,1398186,1610613877,0,1,0,0,0,1,1,1,2,0,0,0,0
60694507,START,27,59,31778,21,25,1,0,1,1,139044,93047,0,0,1,1,24,23469509,37193221,0,1398186,1610613881,1,1,0,0,0,1,1,1,2,0,0,0,0
60970867,FIELD,21,59,31932,21,25,1,0,1,1,139459,93047,0,0,1,1,24,23745714,37193221,0,1418393,1610615931,0,1,0,0,0,1,1,1,2,0,0,0,0
61574457,READY,27,60,35357,21,25,1,0,1,1,140364,93047,0,0,1,1,24,24345880,37193221,0,1457837,1610615931,1,1,0,0,0,1,1,2,2,0,0,0,0
61969960,FIELD,21,60,35357,21,25,1,0,1,1,140957,93047,0,0,1,1,24,24345880,37588723,0,1457837,1677726843,1,1,0,0,0,1,1,2,2,1,0,0,0
62972867,FIELD,21,61,35357,21,25,1,1,1,1,142462,93047,0,0,1,1,24,24345880,38591630,0,1457837,1677726843,1,1,0,0,0,1,1,2,2,1,0,0,0
62972868,SELECT,25,62,35357,25,26,1,0,0,0,142462,138092,1,1,0,1,24,24345880,38591631,0,1457837,1677727051,1,1,0,0,0,1,1,2,2,1,0,0,0
63056760,PUBLISH,25,62,35357,25,26,1,0,0,0,142588,138092,1,1,0,1,25,24345880,38675523,0,1457837,1677727051,1,1,0,0,0,1,1,2,2,1,0,0,0
63971960,FIELD,25,62,35357,25,26,1,0,0,0,143960,138092,1,1,0,1,25,24345880,39590723,0,1457837,1677727051,1,1,0,0,0,1,1,2,2,1,0,0,0
64974867,FIELD,25,63,35357,25,26,1,1,0,0,145465,138092,1,1,0,1,25,24345880,40593630,0,1457837,1677727051,1,1,0,0,0,1,1,2,2,1,0,0,0
64974868,START,28,64,35358,26,24,1,0,0,0,145465,138092,0,1,1,1,25,24345880,40593631,0,1457837,1677727075,1,1,0,0,0,1,1,2,2,1,0,0,0
64974868,SELECT,26,64,35358,26,24,1,0,0,0,145465,138092,0,1,1,1,25,24345880,40593631,0,1457837,1677727075,1,1,0,0,0,1,1,2,2,1,0,0,0
65058760,PUBLISH,26,64,35440,26,24,1,0,0,0,145591,138092,0,1,1,1,26,24429689,40593631,0,1460166,1628743011,0,1,0,0,0,1,1,2,2,1,0,0,0
65701992,READY,28,64,35820,26,24,1,0,0,0,146555,138092,0,1,1,1,26,25072541,40593631,0,1510439,1628743011,0,1,0,0,0,1,1,2,2,1,0,0,0
65973960,FIELD,26,64,35821,26,24,1,0,0,0,146963,138092,0,1,1,1,26,25072542,40865597,0,1510439,1628841315,1,1,0,0,0,1,1,2,2,1,0,0,0
66976867,FIELD,26,65,35821,26,24,1,0,0,0,148468,138092,0,1,1,1,26,25072542,41868504,0,1510439,1628841315,1,1,0,0,0,1,1,2,2,1,0,0,0
67975960,FIELD,26,66,35821,26,24,1,1,0,0,149966,138092,0,1,1,1,26,25072542,42867597,0,1510439,1628841315,1,1,0,0,0,1,1,2,2,1,0,0,0
67975961,SELECT,24,67,35821,24,27,0,0,0,0,149966,93047,0,0,0,1,26,25072542,42867598,0,1510439,1662395683,1,1,0,0,0,1,1,2,0,1,0,0,0
67975962,START,29,67,35822,24,28,1,0,0,0,149966,93047,0,0,0,1,27,25072542,42867599,0,1510439,1610613361,1,0,0,0,0,1,1,2,0,1,0,0,0
68063667,PUBLISH,24,67,35904,24,28,1,0,0,0,150098,93047,0,0,0,1,27,25160164,42867599,0,1512866,1610613877,0,1,0,0,0,1,1,2,0,1,0,0,0
68703209,READY,29,67,36332,24,28,1,0,0,0,151057,93047,0,0,0,1,27,25799278,42867599,0,1563177,1610613877,0,1,0,0,0,1,1,2,0,1,0,0,0
68703211,START,30,67,36334,24,28,1,0,0,0,151057,93047,0,0,0,1,27,25799279,42867599,0,1563177,1610613881,1,1,0,0,0,1,1,2,0,1,0,0,0
68978867,FIELD,24,67,36488,24,28,1,0,0,0,151471,93047,0,0,0,1,27,26074780,42867599,0,1583657,1610615931,0,1,0,0,0,1,1,2,0,1,0,0,0
69977961,FIELD,24,68,45260,24,28,1,1,0,0,152969,93047,0,0,0,1,27,27065102,42867599,0,1618348,1610615931,0,1,0,0,0,1,1,2,0,1,0,0,0
69977962,SELECT,28,69,45260,28,29,1,0,0,0,152969,138092,0,0,1,1,27,27065103,42867599,0,1618348,1610616139,0,1,0,0,0,1,1,2,0,1,0,0,0
70045254,READY,30,69,45261,28,29,1,0,0,0,153070,138092,0,0,1,0,28,27132395,42867599,0,1619917,1610616139,1,1,0,0,0,1,1,0,0,1,0,0,0
70065667,PUBLISH,28,69,45261,28,29,1,0,0,0,153101,138092,0,0,1,1,28,27132395,42888011,0,1619917,1677727051,1,1,0,0,0,1,1,0,0,2,0,0,0
70980867,FIELD,28,69,45261,28,29,1,0,0,0,154474,138092,0,0,1,1,28,27132395,43803211,0,1619917,1677727051,1,1,0,0,0,1,1,0,0,2,0,0,0
71979961,FIELD,28,70,45261,28,29,1,0,0,0,155972,138092,0,0,1,1,28,27132395,44802305,0,1619917,1677727051,1,1,0,0,0,1,1,0,0,2,0,0,0
72982867,FIELD,28,71,45261,28,29,1,1,0,0,157477,138092,0,0,1,1,28,27132395,45805211,0,1619917,1677727051,1,1,0,0,0,1,1,0,0,2,0,0,0
72982868,START,31,72,45262,29,27,1,0,0,0,157477,138092,0,1,0,1,28,27132395,45805212,0,1619917,1677727075,1,1,0,0,0,1,1,0,0,2,0,0,0
72982868,SELECT,29,72,45262,29,27,1,0,0,0,157477,138092,0,1,0,1,28,27132395,45805212,0,1619917,1677727075,1,1,0,0,0,1,1,0,0,2,0,0,0
73066760,PUBLISH,29,72,45344,29,27,1,0,0,0,157603,138092,0,1,0,1,29,27216204,45805212,0,1621927,1811944803,0,1,0,0,0,1,1,0,0,2,0,0,1
73981961,FIELD,29,72,53212,29,27,1,0,0,0,158975,138092,0,1,0,1,29,28123537,45805212,0,1674691,1811944803,0,1,0,0,0,1,1,0,0,2,0,0,1
74059434,READY,31,73,53569,29,27,1,0,0,0,159092,138092,0,1,0,1,29,28200654,45805212,0,1675283,1811944803,1,1,0,0,0,1,1,1,0,2,0,0,1
74984867,FIELD,29,73,53569,29,27,1,1,0,0,160480,138092,0,1,0,1,29,28200654,46730644,0,1675283,1811944803,1,1,0,0,0,1,1,1,0,2,1,0,0
74984868,START,32,74,53570,27,30,1,0,0,0,160480,138092,0,1,1,1,29,28200654,46730645,0,1675283,3959424288,1,1,0,0,0,1,1,1,1,2,1,0,0
74984868,SELECT,27,74,53570,27,30,1,0,0,0,160480,138092,0,1,1,1,29,28200654,46730645,0,1675283,3959424288,1,1,0,0,0,1,1,1,1,2,1,0,0
75068760,PUBLISH,27,74,53570,27,30,1,0,0,0,160606,138092,0,1,1,1,30,28200654,46814536,83891,1675283,3959424288,1,1,0,0,0,1,1,1,1,2,1,0,0
75983961,FIELD,27,74,53570,27,30,1,0,0,0,161978,138092,0,1,1,1,30,28200654,47729737,999092,1675283,3959424288,1,1,0,0,0,1,1,1,1,2,1,0,0
76986867,FIELD,27,75,53570,27,30,1,0,0,0,163483,138092,0,1,1,1,30,28200654,48732643,2001998,1675283,3959424288,1,1,0,0,0,1,1,1,1,2,1,0,0
77985961,FIELD,27,76,53570,27,30,1,1,0,0,164981,138092,0,1,1,1,30,28200654,49731737,3001092,1675283,3959424288,1,1,0,0,0,1,1,1,1,2,1,0,0
77985962,SELECT,30,77,53570,30,31,1,0,0,0,164981,138092,0,0,0,1,30,28200654,49731738,3001093,1675283,3959424288,1,1,0,0,0,1,1,1,2,0,0,0,1
78073667,PUBLISH,30,77,53680,30,31,1,0,0,0,165113,138092,0,0,0,1,31,28288248,49731738,3001094,1677174,3959424288,0,1,0,0,0,1,1,1,2,0,0,0,1
78988867,FIELD,30,77,62464,30,31,1,0,0,0,166486,138092,0,0,0,1,31,29194664,49731738,3001094,1721044,3959424288,0,1,0,0,0,1,1,1,2,0,0,0,1
79382398,READY,32,78,66129,30,31,1,0,0,0,167076,138092,0,0,0,1,31,29584531,49731738,3001094,1732096,3959424288,1,1,0,0,0,1,1,2,2,0,0,0,1
79382399,START,33,78,66130,30,31,1,0,0,0,167076,138092,0,0,0,1,31,29584531,49731738,3001094,1732096,3959424288,1,1,0,0,0,1,1,2,2,0,1,1,0
79987961,FIELD,30,78,66130,30,31,1,1,0,0,167984,138092,0,0,0,1,31,29584531,50337299,3606655,1732096,3959424288,1,1,0,0,0,1,1,2,2,0,1,1,0
79987962,SELECT,31,79,66130,31,32,1,0,0,0,167984,138092,0,0,1,1,31,29584531,50337300,3606656,1732096,3959424288,1,1,0,0,0,1,1,2,0,1,0,1,1
80075667,PUBLISH,31,79,66248,31,32,1,0,0,0,168116,138092,0,0,1,1,32,29672117,50337300,3606657,1733978,3959424288,0,1,0,0,0,1,1,2,0,1,0,1,1
80990867,FIELD,31,79,76340,31,32,1,0,0,0,169489,138092,0,0,1,1,32,30577225,50337300,3606657,1776778,3959424288,0,1,0,0,0,1,1,2,0,1,0,1,1
81430785,READY,33,80,81921,31,32,1,0,0,0,170149,138092,0,0,1,1,32,31011563,50337300,3606657,1789778,3959424288,1,1,0,0,0,1,1,0,0,1,0,1,1
81430786,START,34,80,81922,31,32,1,0,0,0,170149,138092,0,0,1,1,32,31011563,50337300,3606657,1789778,3959424288,1,1,0,0,0,1,1,0,0,1,1,2,0
81989961,FIELD,31,80,81922,31,32,1,0,0,0,170987,138092,0,0,1,1,32,31011563,50896474,4165831,1789778,3959424288,1,1,0,0,0,1,1,0,0,1,1,2,0
82992867,FIELD,31,81,81922,31,32,1,1,0,0,172492,138092,0,0,1,1,32,31011563,51899380,5168737,1789778,3959424288,1,1,0,0,0,1,1,0,0,1,1,2,0
82992868,SELECT,32,82,81922,32,33,1,0,0,0,172492,138092,0,1,0,1,32,31011563,51899381,5168738,1789778,3959424288,1,1,0,0,0,1,1,0,1,2,0,2,1
83076761,PUBLISH,32,82,82596,32,33,1,0,0,0,172618,138092,0,1,0,1,33,31094781,51899381,5168739,1791381,3959424288,0,1,0,0,0,1,1,0,1,2,0,2,1
83991961,FIELD,32,82,96360,32,33,1,0,0,0,173990,138092,0,1,0,1,33,31996217,51899381,5168739,1829359,3959424288,0,1,0,0,0,1,1,0,1,2,0,2,1
84682822,READY,34,83,106593,32,33,1,0,0,0,175027,138092,0,1,0,1,33,32676846,51899381,5168739,1846177,3959424288,1,1,0,0,0,1,1,1,1,2,0,2,1
84682823,START,35,83,106594,32,33,1,0,0,0,175027,138092,0,1,0,1,33,32676846,51899381,5168739,1846177,3959424288,1,1,0,0,0,1,1,1,1,2,1,0,0
84994867,FIELD,32,83,107712,32,33,1,1,0,0,175495,138092,0,1,0,1,33,32987770,51899382,5168739,1870527,1811939909,0,1,0,0,0,1,1,1,1,2,0,0,0
84994868,SELECT,33,84,107712,33,33,0,0,0,0,175495,138092,0,1,1,1,33,32987771,51899382,5168739,1870527,1610613317,0,1,0,0,0,1,1,1,2,2,0,0,0
85078761,PUBLISH,33,84,110052,33,33,0,0,0,0,175621,138092,0,1,1,1,34,33069324,51899382,5168739,1874277,1610613317,0,1,0,0,0,1,1,1,2,2,0,0,0
85942365,READY,35,84,121848,33,33,0,0,0,0,176916,138092,0,1,1,1,34,33921132,51899382,5168739,1912442,1610613317,0,1,0,0,0,1,1,1,2,2,0,0,0
85942527,START,36,84,122010,33,35,1,0,0,0,176916,138092,0,1,1,1,34,33921133,51899382,5168739,1912442,1610613321,1,1,0,0,0,1,1,1,2,2,0,0,0
85993961,FIELD,33,84,122411,33,35,1,0,0,0,176993,138092,0,1,1,1,34,33972165,51899382,5168739,1914749,1610615371,0,1,0,0,0,1,1,1,2,2,0,0,0
86996867,FIELD,33,85,137072,33,35,1,0,0,0,178498,138092,0,1,1,1,34,34960410,51899382,5168739,1952633,1610615371,0,1,0,0,0,1,1,1,2,2,0,0,0
87855514,START,37,86,153550,33,35,1,0,0,0,179786,138092,0,1,1,1,34,35802580,51899382,5168739,1984764,1610615371,1,1,0,0,0,1,1,1,2,2,0,0,0
87855515,READY,36,86,153550,33,35,1,0,0,0,179786,138092,0,1,1,1,34,35802580,51899382,5168739,1984764,1610615371,0,1,0,0,0,1,1,2,2,2,0,0,0
87995961,FIELD,33,86,153550,33,35,1,1,0,0,179996,138092,0,1,1,1,34,35802587,52039828,5168739,1984764,1811944011,1,1,0,0,0,1,1,2,2,1,0,0,0
87995962,SELECT,35,87,153550,35,34,1,0,0,0,179996,138092,0,0,0,1,34,35802587,52039829,5168739,1984764,1811944291,1,1,0,0,0,1,1,2,2,1,0,0,0
88083667,PUBLISH,35,87,154968,35,34,1,0,0,0,180128,138092,0,0,0,1,35,35888873,52039830,5168739,1985441,1811944291,0,1,0,0,0,1,1,2,2,1,0,0,1
88998867,FIELD,35,87,168788,35,34,1,0,0,0,181501,138092,0,0,0,1,35,36790253,52039830,5168739,2029746,1811944291,0,1,0,0,0,1,1,2,2,1,0,0,1
89339006,READY,37,88,173169,35,34,1,0,0,0,182011,138092,0,0,0,1,35,37126012,52039830,5168739,2041998,1811944291,1,1,0,0,0,1,1,0,2,1,0,0,1
89997961,FIELD,35,88,173169,35,34,1,1,0,0,182999,138092,0,0,0,1,35,37126012,52698784,5168739,2041998,1811944291,1,1,0,0,0,1,1,0,2,1,1,2,0
89997962,START,38,89,173170,34,36,1,0,0,0,182999,138092,0,0,1,1,35,37126012,52698785,5168739,2041998,3959423776,1,1,0,0,0,1,1,0,0,1,1,2,0
89997962,SELECT,34,89,173170,34,36,1,0,0,0,182999,138092,0,0,1,1,35,37126012,52698785,5168739,2041998,3959423776,1,1,0,0,0,1,1,0,0,1,1,2,0
90085667,PUBLISH,34,89,173170,34,36,1,0,0,0,183131,138092,0,0,1,1,36,37126012,52786489,5256443,2041998,3959423776,1,1,0,0,0,1,1,0,0,1,1,2,0
91000867,FIELD,34,89,173170,34,36,1,0,0,0,184504,138092,0,0,1,1,36,37126012,53701689,6171643,2041998,3959423776,1,1,0,0,0,1,1,0,0,1,1,2,0
91999961,FIELD,34,90,173170,34,36,1,0,0,0,186002,138092,0,0,1,1,36,37126012,54700783,7170737,2041998,3959423776,1,1,0,0,0,1,1,0,0,1,1,2,0
93002867,FIELD,34,91,173170,34,36,1,1,0,0,187507,138092,0,0,1,1,36,37126012,55703689,8173643,2041998,3959423776,1,1,0,0,0,1,1,0,0,1,1,2,0
93002868,SELECT,36,92,173170,36,37,1,0,0,0,187507,138092,0,1,0,1,36,37126012,55703690,8173644,2041998,3959423776,1,1,0,0,0,1,1,0,1,2,0,2,1
93086761,PUBLISH,36,92,174668,36,37,1,0,0,0,187633,138092,0,1,0,1,37,37208406,55703690,8173645,2042671,3959423776,0,1,0,0,0,1,1,0,1,2,0,2,1
94001961,FIELD,36,92,188571,36,37,1,0,0,0,189005,138092,0,1,0,1,37,38109704,55703690,8173645,2080916,3959423776,1,1,0,0,0,1,1,0,1,2,0,2,1
94595454,READY,38,93,196633,36,37,1,0,0,0,189896,138092,0,1,0,1,37,38695135,55703690,8173645,2101277,3959423776,1,1,0,0,0,1,1,1,1,2,0,2,1
94595455,START,39,93,196634,36,37,1,0,0,0,189896,138092,0,1,0,1,37,38695135,55703690,8173645,2101277,3959423776,1,1,0,0,0,1,1,1,1,2,1,0,0
95004867,FIELD,36,93,196634,36,37,1,1,0,0,190510,138092,0,1,0,1,37,38695135,56113101,8583056,2101277,3959423776,1,1,0,0,0,1,1,1,1,2,1,0,0
95004868,SELECT,37,94,196634,37,38,1,0,0,0,190510,138092,0,1,1,1,37,38695135,56113102,8583057,2101277,3959423776,1,1,0,0,0,1,1,1,2,0,0,0,1
95088761,PUBLISH,37,94,197760,37,38,1,0,0,0,190636,138092,0,1,1,1,38,38777901,56113102,8583058,2101866,3959423776,0,1,0,0,0,1,1,1,2,0,0,0,1
96003961,FIELD,37,94,211948,37,38,1,0,0,0,192008,138092,0,1,1,1,38,39678913,56113102,8583058,2135028,3959423776,0,1,0,0,0,1,1,1,2,0,0,0,1
96925597,READY,39,95,225261,37,38,1,0,0,0,193391,138092,0,1,1,1,38,40587237,56113102,8583058,2160739,3959423776,1,1,0,0,0,1,1,2,2,0,0,0,1
96925598,START,40,95,225262,37,38,1,0,0,0,193391,138092,0,1,1,1,38,40587237,56113102,8583058,2160739,3959423776,1,1,0,0,0,1,1,2,2,0,1,1,0
97006867,FIELD,37,95,225262,37,38,1,0,0,0,193513,138092,0,1,1,1,38,40587237,56194370,8664326,2160739,3959423776,1,1,0,0,0,1,1,2,2,0,1,1,0
98005961,FIELD,37,96,225262,37,38,1,1,0,0,195011,138092,0,1,1,1,38,40587237,57193464,9663420,2160739,3959423776,1,1,0,0,0,1,1,2,2,0,1,1,0
98005962,SELECT,38,97,225262,38,39,1,0,0,0,195011,138092,0,0,0,1,38,40587237,57193465,9663421,2160739,3959423776,1,1,0,0,0,1,1,2,0,1,0,1,1
98093667,PUBLISH,38,97,226464,38,39,1,0,0,0,195143,138092,0,0,0,1,39,40673739,57193465,9663422,2160739,3959423776,0,1,0,0,0,1,1,2,0,1,0,1,1
99008868,FIELD,38,97,241340,38,39,1,0,0,0,196516,138092,0,0,0,1,39,41574064,57193465,9663422,2194815,3959423776,0,1,0,0,0,1,1,2,0,1,0,1,1
100002018,READY,40,98,257073,38,39,1,0,0,0,198006,138092,0,0,0,1,39,42551482,57193465,9663422,2220937,3959423776,1,1,0,0,0,1,1,0,0,1,0,1,1
100002019,START,41,98,257074,38,39,1,0,0,0,198006,138092,0,0,0,1,39,42551482,57193465,9663422,2220937,3959423776,1,1,0,0,0,1,1,0,0,1,1,2,0
100007961,FIELD,38,98,257074,38,39,1,1,0,0,198014,138092,0,0,0,1,39,42551482,57199406,9669363,2220937,3959423776,1,1,0,0,0,1,1,0,0,1,1,2,0
100007962,SELECT,39,99,257074,39,40,1,0,0,0,198014,138092,0,0,1,1,39,42551482,57199407,9669364,2220937,3959423776,1,1,0,0,0,1,1,0,1,2,0,2,1
100095667,PUBLISH,39,99,258356,39,40,1,0,0,0,198146,138092,0,0,1,1,40,42637904,57199407,9669365,2221529,3959423776,0,1,0,0,0,1,1,0,1,2,0,2,1
101010868,FIELD,39,99,272964,39,40,1,0,0,0,199519,138092,0,0,1,1,40,43538497,57199407,9669365,2253097,3959423776,0,1,0,0,0,1,1,0,1,2,0,2,1
102009961,FIELD,39,100,289916,39,40,1,0,0,0,201017,138092,0,0,1,1,40,44520638,57199407,9669365,2279721,3959423776,0,1,0,0,0,1,1,0,1,2,0,2,1
102026922,READY,41,101,289917,39,40,1,0,0,0,201043,138092,0,0,1,1,40,44537599,57199407,9669365,2280091,3959423776,1,1,0,0,0,1,1,1,1,2,0,2,1
102026923,START,42,101,289918,39,40,1,0,0,0,201043,138092,0,0,1,1,40,44537599,57199407,9669365,2280091,3959423776,1,1,0,0,0,1,1,1,1,2,1,0,0
103012868,FIELD,39,101,289918,39,40,1,1,0,0,202522,138092,0,0,1,1,40,44537599,58185351,10655309,2280091,3959423776,1,1,0,0,0,1,1,1,1,2,1,0,0
103012869,SELECT,40,102,289918,40,41,1,0,0,0,202522,138092,0,1,0,1,40,44537599,58185352,10655310,2280091,3959423776,1,1,0,0,0,1,1,1,2,0,0,0,1
103096761,PUBLISH,40,102,291648,40,41,1,0,0,0,202648,138092,0,1,0,1,41,44619760,58185352,10655311,2280677,3959423776,0,1,0,0,0,1,1,1,2,0,0,0,1
104011961,FIELD,40,102,307500,40,41,1,0,0,0,204020,138092,0,1,0,1,41,45519108,58185352,10655311,2308703,3959423776,0,1,0,0,0,1,1,1,2,0,0,0,1
105014868,FIELD,40,103,324836,40,41,1,1,0,0,205525,138092,0,1,0,1,41,46504679,58185352,10655311,2334435,3959423776,0,1,0,0,0,1,1,1,2,0,0,0,1
105014869,SELECT,41,104,324836,41,41,0,0,0,0,205525,138092,0,1,1,1,41,46504680,58185352,10655311,2334435,3758097184,0,1,0,0,0,1,1,1,0,0,0,0,1
105098761,PUBLISH,41,104,325532,41,41,0,0,0,0,205651,138092,0,1,1,1,42,46587876,58185352,10655311,2335211,3758097184,0,1,0,0,0,1,1,1,0,0,0,0,1
105142910,READY,42,104,325533,41,41,0,0,0,0,205717,138092,0,1,1,1,42,46632025,58185352,10655311,2337112,3758097184,1,1,0,0,0,1,1,2,0,0,0,0,1
105142911,START,43,104,325534,41,42,0,0,0,0,205717,138092,0,1,1,1,42,46632025,58185352,10655311,2337112,3825206048,1,1,0,0,0,1,1,2,0,1,0,0,0
106013961,FIELD,41,104,341628,41,42,1,0,0,0,207023,138092,0,1,1,1,42,47486980,58185352,10655311,2363221,3959423776,0,1,0,0,0,1,1,2,0,1,0,0,1
107016868,FIELD,41,105,359296,41,42,1,0,0,0,208528,138092,0,1,1,1,42,48472219,58185352,10655311,2386121,3959423776,0,1,0,0,0,1,1,2,0,1,0,0,1
107397948,READY,43,106,364861,41,42,1,0,0,0,209099,138092,0,1,1,1,42,48847735,58185352,10655311,2395892,3959423776,1,1,0,0,0,1,1,0,0,1,0,0,1
107397949,START,44,106,364862,41,42,1,0,0,0,209099,138092,0,1,1,1,42,48847735,58185352,10655311,2395892,3959423776,1,1,0,0,0,1,1,0,0,1,1,2,0
108015961,FIELD,41,106,364862,41,42,1,1,0,0,210026,138092,0,1,1,1,42,48847735,58803363,11273322,2395892,3959423776,1,1,0,0,0,1,1,0,0,1,1,2,0
108015962,SELECT,42,107,364862,42,43,1,0,0,0,210026,138092,0,0,0,1,42,48847735,58803364,11273323,2395892,3959423776,1,1,0,0,0,1,1,0,1,2,0,2,1
108103668,PUBLISH,42,107,367112,42,43,1,0,0,0,210158,138092,0,0,0,1,43,48933190,58803364,11273324,2395892,3959423776,0,1,0,0,0,1,1,0,1,2,0,2,1
109018868,FIELD,42,107,384020,42,43,1,0,0,0,211531,138092,0,0,0,1,43,49831482,58803364,11273324,2420912,3959423776,0,1,0,0,0,1,1,0,1,2,0,2,1
110017961,FIELD,42,108,401675,42,43,1,1,0,0,213029,138092,0,0,0,1,43,50812921,58803364,11273324,2444257,3959423776,1,1,0,0,0,1,1,0,1,2,0,2,1
110017962,SELECT,43,109,401676,43,43,0,0,0,0,213029,138092,0,0,1,1,43,50812921,58803364,11273324,2444257,3758097184,1,1,0,0,0,1,1,0,2,2,0,2,1
110105668,PUBLISH,43,109,403906,43,43,0,0,0,0,213161,138092,0,0,1,1,44,50898396,58803364,11273324,2445321,3758097184,0,1,0,0,0,1,1,0,2,2,0,2,1
110335358,READY,44,109,406525,43,43,0,0,0,0,213506,138092,0,0,1,1,44,51125468,58803364,11273324,2452834,3758097184,1,1,0,0,0,1,1,1,2,2,0,2,1
110335359,START,45,109,406526,43,44,0,0,0,0,213506,138092,0,0,1,1,44,51125468,58803364,11273324,2452834,3825206048,1,1,0,0,0,1,1,1,2,0,0,2,0
111020868,FIELD,43,109,420576,43,44,1,0,0,0,214534,138092,0,0,1,1,44,51796926,58803364,11273324,2471289,3959423776,0,1,0,0,0,1,1,1,2,0,0,2,1
112019961,FIELD,43,110,438068,43,44,1,0,0,0,216032,138092,0,0,1,1,44,52778527,58803364,11273324,2496706,3959423776,0,1,0,0,0,1,1,1,2,0,0,2,1
112690363,READY,45,111,449961,43,44,1,0,0,0,217038,138092,0,0,1,1,44,53437037,58803364,11273324,2513423,3959423776,1,1,0,0,0,1,1,2,2,0,0,2,1
112690364,START,46,111,449962,43,44,1,0,0,0,217038,138092,0,0,1,1,44,53437037,58803364,11273324,2513423,3959423776,1,1,0,0,0,1,1,2,2,0,1,1,0
113022868,FIELD,43,111,449962,43,44,1,1,0,0,217537,138092,0,0,1,1,44,53437037,59135867,11605827,2513423,3959423776,1,1,0,0,0,1,1,2,2,0,1,1,0
113022869,SELECT,44,112,449962,44,45,1,0,0,0,217537,138092,0,1,0,1,44,53437037,59135868,11605828,2513423,3959423776,1,1,0,0,0,1,1,2,0,1,0,1,1
113106761,PUBLISH,44,112,452392,44,45,1,0,0,0,217663,138092,0,1,0,1,45,53518498,59135868,11605829,2513423,3959423776,0,1,0,0,0,1,1,2,0,1,0,1,1
114021961,FIELD,44,112,469180,44,45,1,0,0,0,219035,138092,0,1,0,1,45,54416910,59135868,11605829,2537038,3959423776,0,1,0,0,0,1,1,2,0,1,0,1,1
115024868,FIELD,44,113,487672,44,45,1,1,0,0,220540,138092,0,1,0,1,45,55401325,59135868,11605829,2559330,3959423776,0,1,0,0,0,1,1,2,0,1,0,1,1
115024869,SELECT,45,114,487672,45,45,0,0,0,0,220540,138092,0,1,1,1,45,55401326,59135868,11605829,2559330,3758097184,0,1,0,0,0,1,1,2,1,1,0,1,1
115108761,PUBLISH,45,114,489320,45,45,0,0,0,0,220666,138092,0,1,1,1,46,55483570,59135868,11605829,2559389,3758097184,0,1,0,0,0,1,1,2,1,1,0,1,1
115312340,PTS,4,114,493672,45,45,0,0,0,0,220971,138092,0,1,1,1,46,55682798,59135868,11605829,2563597,3758097184,1,1,0,0,0,1,1,2,1,1,0,1,1
115462170,READY,46,114,494805,45,45,0,0,0,0,221196,138092,0,1,1,1,46,55831495,59135868,11605829,2568786,3758097184,1,1,0,0,0,1,1,0,1,1,0,1,1
115462171,START,47,114,494806,45,46,0,0,0,0,221196,138092,0,1,1,1,46,55831495,59135868,11605829,2568786,3825206048,1,1,0,0,0,1,1,0,1,2,0,1,0
116023961,FIELD,45,114,502480,45,46,0,0,0,0,222038,138092,0,1,1,1,46,56385610,59135868,11605829,2589370,1610613317,0,1,0,0,0,1,1,0,1,2,0,1,0
116953319,READY,47,115,512592,45,46,0,0,0,0,223432,138092,0,1,1,1,46,57304856,59135868,11605829,2636927,1610613317,0,1,0,0,0,1,1,0,1,2,0,1,0
116953481,START,48,115,512754,45,47,1,0,1,1,223433,138092,0,1,1,1,46,57304857,59135868,11605829,2636927,1610613321,1,1,0,0,0,1,1,0,1,2,0,1,0
